cpu_time,ram_used_mb,net_sent_bytes,net_recv_bytes,gpu_mem_used_mb,gpu_load,client_rank,round,timestamp
0.05507479423126812,0.016912372582312936,0.21517334118746076,0.4466943610216939,0.0,0.0,1,1,2025-08-10 13:00:48
0.25768571609006924,0.02816893425413337,0.12881364000130902,0.2616996661091829,0.0,0.0,2,1,2025-08-10 13:00:49
0.24029367581423736,0.015436679613898835,0.17733072719104867,0.22612261046271154,0.0,0.0,3,1,2025-08-10 13:00:48
0.20559422804337418,0.022371829284388123,0.01501804366775851,0.1403300543696537,0.0,0.0,4,1,2025-08-10 13:00:49
0.08655819562922222,0.017225324753666563,0.23172948481089106,0.27244171896823544,0.0,0.0,5,1,2025-08-10 13:00:49
0.16111969193381281,0.014373128056141934,0.368385352052337,0.5462441778912727,0.0,0.0,6,1,2025-08-10 13:00:49
0.08211497365932588,0.01614355476420086,0.19798648733075694,0.3036068600475959,0.0,0.0,7,1,2025-08-10 13:00:48
0.018471108479077295,0.0,0.030515070107012487,0.10107240695116322,0.0,0.0,8,1,2025-08-10 13:00:44
0.08861054102104106,0.010995835671365433,0.045515263485150045,0.16464354008188417,0.0,0.0,9,1,2025-08-10 13:00:48
0.05505363603779217,0.0236831515133849,0.2416006949712759,0.3814208043351856,0.0,0.0,10,1,2025-08-10 13:00:48
0.023866449452938403,0.04370439825329775,0.24275203865182712,0.3637431738210417,0.03225806451612903,1.0,1,2,2025-08-10 13:01:04
0.178532890427752,0.05767267227146599,0.21295990527446307,0.3854490741573303,0.03225806451612903,1.0,2,2,2025-08-10 13:01:04
0.17026003427709305,0.042178503384174906,0.12157832260828431,0.27498935985277634,0.03225806451612903,0.0,3,2,2025-08-10 13:01:04
0.13687239489584077,0.0507678866538247,0.1199003953839151,0.19121093867079084,0.03225806451612903,0.0,4,2,2025-08-10 13:01:04
0.05226075364573591,0.046078057477937515,0.03792889039624668,0.08884373070536683,0.03225806451612903,0.0,5,2,2025-08-10 13:01:04
0.10403486870950081,0.03812753388021019,0.08041257969410553,0.16785656482097577,0.03225806451612903,0.0,6,2,2025-08-10 13:01:04
0.05503247783643418,0.04456268881380197,0.09363964430322883,0.25918799191948255,0.03225806451612903,0.0,7,2,2025-08-10 13:01:03
0.005903137763101651,0.01671399410370583,0.011379559633355052,0.03350897069313816,0.03225806451612903,0.0,8,2,2025-08-10 13:01:01
0.050885470665844604,0.03721418317054153,0.22171844738180876,0.2244201869069242,0.03225806451612903,1.0,9,2,2025-08-10 13:01:04
0.028902101009625203,0.05666094203056973,0.005134933314293024,0.08738108511518335,0.03225806451612903,0.0,10,2,2025-08-10 13:01:03
0.029177157613485508,0.06683532885888653,0.16808427716739704,0.3250310212743,0.06451612903225806,0.0,1,3,2025-08-10 13:01:18
0.20684256183088162,0.07355914472155355,0.004530998515450913,0.14431636304781773,0.06451612903225806,0.0,2,3,2025-08-10 13:01:19
0.19742716289654944,0.060203414862839526,0.09277093020834264,0.10764831765784884,0.06451612903225806,0.0,3,3,2025-08-10 13:01:18
0.1634682521249384,0.07315752951588364,0.09308331027670924,0.16689145850942028,0.06451612903225806,0.0,4,3,2025-08-10 13:01:18
0.06730423375310306,0.06739281286917628,0.2717557842375993,0.18777012486437558,0.06451612903225806,0.0,5,3,2025-08-10 13:01:18
0.12603939656904872,0.05717915519917608,0.2584037676011293,0.3159794030727546,0.06451612903225806,0.0,6,3,2025-08-10 13:01:18
0.06730423375310306,0.06200218135355662,0.10590279327282086,0.1263330156275289,0.06451612903225806,0.0,7,3,2025-08-10 13:01:18
0.010050144933691224,0.02687299647857959,0.021726777516965213,0.045659719100113294,0.03225806451612903,0.0,8,3,2025-08-10 13:01:15
0.0633053339861079,0.0527010646851491,0.08820125606537967,0.2726455302389987,0.06451612903225806,0.0,9,3,2025-08-10 13:01:18
0.039206144339907205,0.07259194842483441,0.006235701174251552,0.11126297048932689,0.06451612903225806,0.0,10,3,2025-08-10 13:01:18
0.010473308929322866,0.08572015031420722,0.22888533866461983,0.22992309121753257,0.06451612903225806,0.0,1,4,2025-08-10 13:01:30
0.212512959400721,0.09239052544386175,0.006494530373755314,0.11796476462795451,0.06451612903225806,0.0,2,4,2025-08-10 13:01:31
0.1649281679122322,0.08013154517401845,0.0014845490868089335,0.09586323064841956,0.06451612903225806,0.0,3,4,2025-08-10 13:01:30
0.139030531280656,0.09283950857197458,0.22497017514109166,0.40918709275211157,0.06451612903225806,1.0,4,4,2025-08-10 13:01:30
0.05386877684647665,0.09055856092203081,0.005774568692377034,0.11936147127759694,0.06451612903225806,0.0,5,4,2025-08-10 13:01:30
0.10428876711397363,0.07918175760093214,0.05069482252349544,0.20274425881633606,0.06451612903225806,0.0,6,4,2025-08-10 13:01:30
0.053551403847782404,0.08375336939773108,0.006253551463872502,0.10085061233297966,0.06451612903225806,0.0,7,4,2025-08-10 13:01:30
0.007638110148344203,0.042718173816793846,1.0,0.30774302995426234,0.03225806451612903,0.0,8,4,2025-08-10 13:01:27
0.05058925586653784,0.0750724891154992,0.3113001258445418,0.27732120056827375,0.06451612903225806,0.0,9,4,2025-08-10 13:01:30
0.029409897806747784,0.09450507808419832,0.19225356931416213,0.1862775070284916,0.06451612903225806,0.0,10,4,2025-08-10 13:01:30
0.01368935529927617,0.10710332603786357,0.20261566243912307,0.299440717895229,0.0967741935483871,0.0,1,5,2025-08-10 13:02:02
0.16217760192683292,0.11296642221579854,0.1235924302871814,0.31564970837004935,0.0967741935483871,0.0,2,5,2025-08-10 13:02:03
0.1735818716538363,0.09784107535710153,0.0852529832296529,0.25722780705067105,0.0967741935483871,0.0,3,5,2025-08-10 13:02:02
0.14605505363494023,0.1169631412786748,0.12472294862984151,0.2287301958386534,0.0967741935483871,0.0,4,5,2025-08-10 13:02:02
0.052006855260968196,0.10891180902549205,0.08162342434005991,0.1398265206418856,0.0967741935483871,0.0,5,5,2025-08-10 13:02:03
0.11630662463011071,0.09594271477304288,0.04599127120837536,0.21040516481737911,0.0967741935483871,0.0,6,5,2025-08-10 13:02:02
0.05903137760737037,0.1002284996190324,0.09276200506353216,0.2728133748149214,0.0967741935483871,0.0,7,5,2025-08-10 13:02:02
0.006389776356895733,0.05239580474051693,0.13030413918465827,0.15054459570437775,0.06451612903225806,0.0,8,5,2025-08-10 13:01:59
0.05388993504192311,0.08970877229632404,0.2092946458056282,0.20941608070926324,0.0967741935483871,0.0,9,5,2025-08-10 13:02:02
0.03199119818719465,0.11075470460634829,0.20241038410848217,0.18977227087716775,0.0967741935483871,0.0,10,5,2025-08-10 13:02:02
0.027019021220788246,0.13012535090723745,0.11797553915312275,0.2753190545554816,0.12903225806451613,0.0,1,6,2025-08-10 13:02:19
0.19641156930821577,0.13673904647157564,0.11906738186827082,0.1756973042962217,0.12903225806451613,0.0,2,6,2025-08-10 13:02:20
0.13621649070103534,0.11824936255731726,0.13797381362512606,0.166190107960029,0.12903225806451613,0.0,3,6,2025-08-10 13:02:19
0.13763409008955416,0.1471737544463095,0.005738868113135135,0.05459144831885674,0.12903225806451613,1.0,4,6,2025-08-10 13:02:19
0.03611704716233776,0.12341408551974757,0.1711664271752809,0.14844653850534406,0.12903225806451613,0.0,5,6,2025-08-10 13:02:19
0.10560057549964352,0.11460365194536416,0.2611765125889168,0.2819189430587276,0.12903225806451613,0.0,6,6,2025-08-10 13:02:19
0.05378414404498571,0.12523957237697098,0.09485941409399368,0.05694726683091457,0.12903225806451613,0.0,7,6,2025-08-10 13:02:19
